source_file,record_type,sample_id,lab_tag,drillhole_id,depth_m,depth_from_m,depth_to_m,sample_type,rock_name,rock_name_original,texture,minerals,alteration,mineralization,description_summary,analyst_or_lab,report_date
Asian Battery Metals March 2025 The Oval Summary Report.pdf,petrographic_description,OVD021@146.9m,,OVD021,146.9,,,polished thin section,Olivine+hornblende orthocumulate,,"orthocumulate with good textural preservation; rounded to almost euhedral altered olivines overgrown by augite, itself overgrown by brown hornblende","olivine (cumulus, talc-replaced):30-35; brown hornblende:20-25; augite (overgrowing olivine); phlogopite (tan blades, variably chloritized); plagioclase (stout prisms <0.5mm, epidote-replaced); actinolite (acicular, in intercumulus chlorite/serpentine); sulfide (blebs):~5",pervasive talc after cumulus olivine; intercumulus chlorite and/or serpentine; turbid microcrystalline epidote after plagioclase; narrow carbonate veinlet (largely plucked during sectioning),"~5% intercumulus sulfide blebs, mainly cuspate and pyrrhotite-dominated, with common associated chalcopyrite and variable pentlandite (up to 25% of several blebs)",An olivine+hornblende orthocumulate with ~5% sulfide blebs and good textural preservation despite pervasive talc replacement of cumulus olivines (30-35%). Olivines are overgrown by augite then brown hornblende (20-25% of the rock). Intercumulus sulfide blebs are pyrrhotite-dominated with chalcopyrite and up to 25% pentlandite in several blebs.,"Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29
Asian Battery Metals March 2025 The Oval Summary Report.pdf,petrographic_description,OVD021@148.8m,,OVD021,148.8,,,polished thin section,Olivine+hornblende orthocumulate,,"orthocumulate; many cumulus olivines surrounded directly by crystallized intercumulus melt (plagioclase laths, phlogopite plates, apatite needles) rather than augite/hornblende overgrowths","olivine (cumulus, 0.5-2mm, talc-replaced, often euhedral):abundant; augite + brown hornblende (irregular patches):15-20; plagioclase (laths); phlogopite (common blades, in bright apple-green Cr-chlorite); apatite (needles); sulfide (blebs <2mm):few %",olivine entirely replaced by talc; phlogopites embedded in distinctive bright apple-green chlorite (Cr leakage),only a few % of sulfides as blebs <2mm; sulfides too poorly polished in this thin section to be informative,"Another olivine+hornblende orthocumulate with only a few percent of sulfide blebs <2mm. Cumulus olivines (0.5-2mm, talc-replaced, often euhedral) are commonly surrounded directly by crystallized intercumulus melt (plagioclase, phlogopite, apatite) rather than augite/hornblende overgrowths (the latter 15-20% of the rock). Sulfides are too poorly polished to be informative.","Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29
Asian Battery Metals March 2025 The Oval Summary Report.pdf,petrographic_description,OVD021@165.2m,,OVD021,165.2,,,polished thin section,Vari-textured olivine hornblende microgabbro transitional to a hornblende dolerite,,finer-grained dominant part locally approaching ophitic; irregularly distributed coarser leucogabbroic patches 10-15% of rock,"olivine (talc-altered, mm-sized and smaller):5-10; plagioclase-augite-brown hornblende-FeTi oxide-phlogopite-apatite intergrowth; leucogabbroic patches (blocky zoned smoky plagioclase, hornblende, phlogopite, apatite, carbonate):10-15",talc after olivine; carbonate patches in coarser variant only,"sulfides limited to sparse, tiny spots of chalcopyrite","A vari-textured olivine hornblende microgabbro transitional to a hornblende dolerite, with ~5-10% talc-altered olivines in a plagioclase-augite-hornblende-FeTi oxide-phlogopite-apatite intergrowth locally approaching ophitic texture. Coarser leucogabbroic patches make up ~10-15% of the rock. Sulfides are limited to sparse tiny chalcopyrite spots.","Dr Anthony J Crawford, A & A Crawford Geological Research Consultants",2025-03-29
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40900,40900,OVD-001,56.8,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,nonmineralize,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40900, OVD-001 @ 56.8m, rock type 'gabbro', mineralization 'nonmineralize', SEM-EDS/report ref 'pdf1', lab/analyst 'Oyunjargal'.",Oyunjargal,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40913,40913,OVD-001,68.0,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,semi-massive,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40913, OVD-001 @ 68.0m, rock type 'gabbro', mineralization 'semi-massive', SEM-EDS/report ref '3 and pdf1', lab/analyst 'Oyunjargal'.",Oyunjargal,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40910,40910,OVD-002,37.0,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,disseminate,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40910, OVD-002 @ 37.0m, rock type 'gabbro', mineralization 'disseminate', SEM-EDS/report ref 'pdf2', lab/analyst 'Mireslab'.",Mireslab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41012,41012,OVD-003,155.3,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41012, OVD-003 @ 155.3m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41027,41027,OVD-005,13.4,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41027, OVD-005 @ 13.4m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40628,40628,OVD-005,40.5,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,disseminate,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40628, OVD-005 @ 40.5m, rock type 'gabbro', mineralization 'disseminate', SEM-EDS/report ref 'pdf2', lab/analyst 'Mireslab'.",Mireslab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40635,40635,OVD-005,53.0,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,disseminate,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40635, OVD-005 @ 53.0m, rock type 'gabbro', mineralization 'disseminate', SEM-EDS/report ref 'pdf2', lab/analyst 'Mireslab'.",Mireslab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40645,40645,OVD-005,71.0,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,weakly mineralized,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40645, OVD-005 @ 71.0m, rock type 'gabbro', mineralization 'weakly mineralized', SEM-EDS/report ref 'pdf2', lab/analyst 'Mireslab'.",Mireslab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41011,41011,OVD-007,50.0,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41011, OVD-007 @ 50.0m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41031,41031,OVD-007,55.9,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41031, OVD-007 @ 55.9m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41025,41025,OVD-007,58.2,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41025, OVD-007 @ 58.2m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41026,41026,OVD-007,87.8,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41026, OVD-007 @ 87.8m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41028,41028,OVD-008,27.3,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41028, OVD-008 @ 27.3m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41032,41032,OVD-008,39.5,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41032, OVD-008 @ 39.5m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41013,41013,OVD-008,40.1,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41013, OVD-008 @ 40.1m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41029,41029,OVD-008,60.3,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41029, OVD-008 @ 60.3m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,40763,40763,OVD-008,84.5,,,thin section / SEM-EDS sample (selection list),gabbro,,,,,disseminate,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 40763, OVD-008 @ 84.5m, rock type 'gabbro', mineralization 'disseminate', SEM-EDS/report ref '3', lab/analyst 'Oyunjargal'.",Oyunjargal,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41030,41030,OVD-008,88.9,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41030, OVD-008 @ 88.9m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41024,41024,OVD-008,90.5,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41024, OVD-008 @ 90.5m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '2', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41021,41021,OVD-009,126.7,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41021, OVD-009 @ 126.7m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41020,41020,OVD-009,143.0,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,Mineralized,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41020, OVD-009 @ 143.0m, rock type 'Gabbro', mineralization 'Mineralized', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41015,41015,OVD-009,149.5,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41015, OVD-009 @ 149.5m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41023,41023,OVD-009,151.6,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,Mineralized,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41023, OVD-009 @ 151.6m, rock type 'Gabbro', mineralization 'Mineralized', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41017,41017,OVD-009,161.0,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41017, OVD-009 @ 161.0m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41016,41016,OVD-009,171.5,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41016, OVD-009 @ 171.5m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
FW_ Petrology - Oval Nickel Project.zip :: Suggested Petro for the Oval 2024.xlsx,sample_list_entry,41014,41014,OVD-009,195.2,,,thin section / SEM-EDS sample (selection list),Gabbro,,,,,,"ABM 'Suggested Petro for the Oval 2024' selection list entry: tag 41014, OVD-009 @ 195.2m, rock type 'Gabbro', mineralization 'None', SEM-EDS/report ref '1', lab/analyst 'Khanlab'.",Khanlab,2024 (list)
